t 1 2 J3L0100 
38.4    0.295868      2.0648    0.677101  
38.5    0.320167     2.12918    0.709118  
38.6    0.343272      2.1948    0.743445  
38.7    0.365083     2.26141    0.779953  
38.8    0.385508     2.32875    0.818504  
38.9     0.40446     2.39654     0.85895  
39    0.421854     2.46451    0.901136  
39.1    0.437616      2.5324    0.944897  
39.2    0.451675     2.59992    0.990065  
39.3    0.463968      2.6668     1.03646  
39.4    0.474437     2.73277     1.08391  
39.5    0.483033     2.79756     1.13221  
39.6    0.489715     2.86091     1.18118  
39.7    0.494447     2.92254     1.23062  
39.8    0.497203     2.98222     1.28034  
39.9    0.497963     3.03968     1.33014  
40    0.496717     3.09468     1.37981  
40.1    0.493461     3.14701     1.42916  
40.2    0.488201     3.19642     1.47798  
40.3     0.48095     3.24272     1.52607  
40.4    0.471729      3.2857     1.57325  
40.5    0.460568     3.32518      1.6193  
40.6    0.447503     3.36098     1.66405  
40.7    0.432581     3.39295     1.70731  
40.8    0.415853     3.42093      1.7489  
40.9     0.39738     3.44481     1.78864  
41     0.37723     3.46446     1.82636  
41.1    0.355477     3.47979     1.86191  
41.2    0.332203     3.49073     1.89513  
41.3    0.307495     3.49721     1.92588  
41.4    0.281448     3.49919     1.95402  
41.5    0.254161     3.49664     1.97944  
41.6    0.225739     3.48955     2.00201  
41.7    0.196293     3.47793     2.02164  
41.8    0.165937     3.46182     2.03823  
41.9    0.134791     3.44126     2.05171  
42    0.102976     3.41631     2.06201  
42.1   0.0706182     3.38706     2.06907  
42.2   0.0378466     3.35361     2.07286  
42.3  0.00479134     3.31608     2.07334  
42.4  -0.0284152      3.2746     2.07049  
42.5  -0.0616397     3.22932     2.06433  
42.6   -0.094748     3.18042     2.05486  
42.7   -0.127606     3.12807      2.0421  
42.8   -0.160081     3.07247     2.02609  
42.9   -0.192039     3.01384     2.00688  
43   -0.223349     2.95239     1.98455  
43.1   -0.253884     2.88837     1.95916  
43.2   -0.283516     2.82202     1.93081  
43.3   -0.312122      2.7536      1.8996  
43.4   -0.339582     2.68338     1.86564  
43.5   -0.365782     2.61163     1.82906  
43.6    -0.39061     2.53865        1.79  
43.7   -0.413962     2.46471      1.7486  
43.8   -0.435735     2.39012     1.70503  
43.9   -0.455838     2.31516     1.65945  
44   -0.474181     2.24015     1.61203  
44.1   -0.490684     2.16538     1.56296  
44.2   -0.505272     2.09116     1.51243  
44.3    -0.51788     2.01779     1.46064  
44.4   -0.528448     1.94557      1.4078  
44.5   -0.536926      1.8748     1.35411  
44.6   -0.543271     1.80575     1.29978  
44.7   -0.547449     1.73874     1.24503  
44.8   -0.549434     1.67402     1.19009  
44.9    -0.54921     1.61187     1.13517  
45   -0.546769     1.55255     1.08049  
45.1   -0.542112     1.49631     1.02628  
45.2   -0.535248      1.4434    0.972757  
45.3   -0.526197     1.39403    0.920137  
45.4   -0.514986     1.34843    0.868638  
45.5   -0.501653     1.30679    0.818473  
45.6   -0.486241     1.26929    0.769849  
45.7   -0.468806      1.2361    0.722968  
45.8    -0.44941     1.20738    0.678027  
45.9   -0.428122     1.18325    0.635215  
46   -0.405022     1.16384    0.594713  
46.1   -0.380195     1.14923    0.556693  
46.2   -0.353735     1.13952     0.52132  
46.3   -0.325741     1.13475    0.488746  
46.4   -0.296321     1.13497    0.459114  
46.5   -0.265588     1.14019    0.432555  
46.6   -0.233661     1.15042    0.409189  
46.7   -0.200663     1.16563    0.389122  
46.8   -0.166723     1.18578     0.37245  
46.9   -0.131976     1.21081    0.359252  
47  -0.0965566     1.24064    0.349597  
47.1  -0.0606064     1.27517    0.343536  
47.2  -0.0242681     1.31427    0.341109  
47.3   0.0123132     1.35781    0.342341  
47.4   0.0489909     1.40562     0.34724  
47.5   0.0856173     1.45754    0.355801  
47.6    0.122044     1.51337    0.368006  
47.7    0.158125      1.5729    0.383818  
47.8    0.193711      1.6359    0.403189  
47.9    0.228657     1.70214    0.426055  
48     0.26282     1.77136    0.452337  
48.1    0.296059     1.84329    0.481943  
48.2    0.328236     1.91765    0.514767  
48.3    0.359217     1.99416    0.550688  
48.4    0.388872     2.07251    0.589575  
48.5    0.417076     2.15239    0.631283  
48.6    0.443709     2.23349    0.675654  
48.7    0.468658     2.31548     0.72252  
48.8    0.491816     2.39804    0.771701  
48.9    0.513081     2.48084     0.82301  
49    0.532361     2.56354    0.876246  
49.1    0.549569     2.64581    0.931203  
49.2    0.564629     2.72732    0.987665  
49.3     0.57747     2.80773     1.04541  
49.4    0.588031     2.88671     1.10422  
49.5    0.596262     2.96395     1.16384  
49.6     0.60212     3.03912     1.22405  
49.7    0.605571      3.1119     1.28461  
49.8    0.606592     3.18201     1.34527  
49.9    0.605169     3.24913     1.40579  
50    0.601299       3.313     1.46592  
50.1    0.594986     3.37334     1.52542  
50.2    0.586247     3.42989     1.58404  
50.3    0.575108      3.4824     1.64155  
50.4    0.561603     3.53066     1.69771  
50.5    0.545778     3.57445     1.75229  
50.6    0.527687     3.61357     1.80506  
50.7    0.507395     3.64785      1.8558  
50.8    0.484974     3.67713     1.90429  
50.9    0.460506     3.70128     1.95035  
51    0.434082     3.72016     1.99375  
51.1    0.405801      3.7337     2.03433  
51.2     0.37577      3.7418     2.07191  
51.3    0.344102     3.74442     2.10632  
51.4    0.310919     3.74153     2.13741  
51.5    0.276349     3.73311     2.16505  
51.6    0.240526     3.71917      2.1891  
51.7    0.203589     3.69976     2.20946  
51.8    0.165683     3.67492     2.22603  
51.9    0.126957     3.64474     2.23872  
52   0.0875639     3.60931     2.24748  
52.1   0.0476603     3.56876     2.25225  
52.2  0.00740509     3.52323     2.25299  
52.3  -0.0330408     3.47288     2.24968  
52.4  -0.0735148     3.41791     2.24233  
52.5   -0.113854      3.3585     2.23095  
52.6   -0.153894     3.29489     2.21556  
52.7   -0.193474     3.22731     2.19621  
52.8    -0.23243     3.15603     2.17297  
52.9   -0.270604     3.08131     2.14591  
53   -0.307839     3.00343     2.11512  
53.1    -0.34398     2.92272     2.08072  
53.2   -0.378877     2.83946     2.04284  
53.3   -0.412385     2.75401      2.0016  
53.4   -0.444362     2.66668     1.95716  
53.5   -0.474673     2.57782     1.90969  
53.6    -0.50319      2.4878     1.85937  
53.7   -0.529791     2.39695      1.8064  
53.8   -0.554359     2.30566     1.75096  
53.9   -0.576789     2.21428     1.69328  
54    -0.59698     2.12319     1.63358  
54.1   -0.614843     2.03275      1.5721  
54.2   -0.630296     1.94332     1.50907  
54.3   -0.643268     1.85529     1.44474  
54.4   -0.653695       1.769     1.37937  
54.5   -0.661526     1.68481     1.31322  
54.6   -0.666718     1.60307     1.24655  
54.7   -0.669241     1.52411     1.17962  
54.8   -0.669073     1.44828     1.11272  
54.9   -0.666204     1.37588      1.0461  
55   -0.660635     1.30723    0.980033  
55.1   -0.652379     1.24261    0.914795  
55.2   -0.641456      1.1823    0.850649  
55.3   -0.627901     1.12657    0.787859  
55.4   -0.611759     1.07565    0.726683  
55.5   -0.593083     1.02977    0.667375  
55.6   -0.571995    0.988014    0.610175  
55.7   -0.548751    0.947959      0.5553  
55.8    -0.52359    0.910051    0.502941  
55.9   -0.496735    0.874725    0.453268  
56   -0.468389    0.842399    0.406429  
56.1   -0.438738    0.813488    0.362555  
56.2   -0.407948    0.788399     0.32176  
56.3   -0.376168    0.767536    0.284144  
56.4   -0.343524    0.751306    0.249791  
56.5   -0.310126     0.74012    0.218779  
56.6   -0.276061    0.734397    0.191173  
56.7   -0.241398    0.734568    0.167033  
56.8   -0.206183    0.741083    0.146415  
56.9   -0.170443    0.754413     0.12937  
57   -0.134184    0.775056    0.115952  
57.1  -0.0973878    0.803542    0.106213  
57.2  -0.0600165     0.84044    0.100211  
57.3  -0.0220085    0.886363   0.0980105  
57.4    0.016721    0.941979   0.0996826  
57.5   0.0562437     1.00726    0.105307  
57.6   0.0963384     1.07652    0.114941  
57.7    0.136786     1.14968    0.128619  
57.8    0.177372     1.22658    0.146357  
57.9    0.217885     1.30709    0.168145  
58    0.258115     1.39101    0.193957  
58.1     0.29786     1.47812    0.223743  
58.2    0.336921      1.5682    0.257435  
58.3    0.375104     1.66098    0.294945  
58.4    0.412222     1.75618    0.336167  
58.5    0.448093     1.85351    0.380977  
58.6    0.482544     1.95264    0.429231  
58.7    0.515406     2.05326    0.480772  
58.8    0.546521     2.15501    0.535424  
58.9    0.575738     2.25755    0.592998  
59    0.602913      2.3605    0.653289  
59.1    0.627915      2.4635     0.71608  
59.2    0.650619     2.56617    0.781142  
59.3    0.670913     2.66813    0.848234  
59.4    0.688693       2.769    0.917103  
59.5    0.703867      2.8684    0.987489  
59.6    0.716354     2.96595     1.05912  
59.7    0.726084     3.06126     1.13173  
59.8       0.733     3.15396     1.20503  
59.9    0.737055      3.2437     1.27874  
60    0.738215     3.33012     1.35256  
60.1    0.736458     3.41286     1.42621  
60.2    0.731774     3.49161     1.49938  
60.3    0.724165     3.56602      1.5718  
60.4    0.713647     3.63581     1.64316  
60.5    0.700246     3.70068     1.71319  
60.6    0.684001     3.76036     1.78159  
60.7    0.664962      3.8146     1.84809  
60.8    0.643194     3.86316      1.9124  
60.9    0.618769     3.90584     1.97428  
61    0.591774     3.94244     2.03346  
61.1    0.562305      3.9728     2.08969  
61.2    0.530469     3.99678     2.14274  
61.3    0.496383     4.01426     2.19237  
61.4    0.460174     4.02515     2.23839  
61.5    0.421979     4.02938     2.28059  
61.6    0.381941     4.02692     2.31878  
61.7    0.340215     4.01774     2.35281  
61.8     0.29696     4.00187      2.3825  
61.9    0.252344     3.97934     2.40774  
62    0.206541     3.95022     2.42839  
62.1     0.15973     3.91461     2.44436  
62.2    0.112095     3.87262     2.45557  
62.3   0.0638238     3.82439     2.46196  
62.4   0.0151089     3.77011     2.46347  
62.5  -0.0338558     3.70997     2.46008  
62.6  -0.0828743     3.64418     2.45179  
62.7   -0.131749       3.573     2.43862  
62.8   -0.180284     3.49668     2.42059  
62.9    -0.22828     3.41553     2.39776  
63   -0.275544     3.32984     2.37021  
63.1   -0.321881     3.23995     2.33802  
63.2   -0.367102      3.1462     2.30131  
63.3   -0.411019     3.04895     2.26021  
63.4    -0.45345     2.94859     2.21486  
63.5   -0.494219     2.84551     2.16544  
63.6   -0.533154     2.74012     2.11212  
63.7   -0.570091     2.63282     2.05512  
63.8   -0.604873     2.52405     1.99463  
63.9   -0.637352     2.41425     1.93089  
64   -0.667387     2.30384     1.86415  
64.1   -0.694848     2.19327     1.79467  
64.2   -0.719613     2.08299     1.72271  
64.3   -0.741572     1.97345     1.64855  
64.4   -0.760625     1.86509     1.57249  
64.5   -0.776684     1.75835     1.49482  
64.6   -0.789672     1.65368     1.41585  
64.7   -0.799525     1.55149      1.3359  
64.8    -0.80619     1.45221     1.25528  
64.9   -0.809627     1.35627     1.17432  
65   -0.809811     1.26405     1.09334  
65.1   -0.806726     1.17594     1.01267  
65.2   -0.800374     1.09232    0.932628  
65.3   -0.790766     1.01354    0.853551  
65.4   -0.778235    0.933723    0.775728  
65.5   -0.763174     0.85188     0.69941  
65.6   -0.745958    0.768276    0.624814  
65.7   -0.726955    0.683128    0.552119  
65.8   -0.706517    0.596602    0.481467  
65.9   -0.684982    0.508813    0.412969  
66   -0.662679    0.419826    0.346701  
66.1    -0.63992     0.32965    0.282709  
66.2   -0.617007    0.238243    0.221008  
66.3   -0.594232    0.145507    0.161585  
66.4   -0.571874   0.0512885    0.104398  
66.5   -0.550202  -0.0446246   0.0493776  
