t 1 2 3 4 5 6 7 8 J9V0500 J10V0300 
1.05e-006         2.5         2.5        4.75  9.31323e-011       0.525           5           0           5   -1.5e-005     0.00015  
1.06e-006         2.5         2.5         4.7  4.65661e-011        0.53           5           0           5   -1.5e-005     0.00015  
1.07e-006         2.5         2.5        4.65  2.32831e-011       0.535           5           0           5   -1.5e-005     0.00015  
1.08e-006         2.5         2.5         4.6  1.16415e-011        0.54           5           0           5   -1.5e-005     0.00015  
1.09e-006         2.5         2.5        4.55  5.82077e-012       0.545           5           0           5   -1.5e-005     0.00015  
1.1e-006         2.5         2.5         4.5  2.91038e-012        0.55           5           0           5   -1.5e-005     0.00015  
1.11e-006         2.5         2.5        4.45  1.45519e-012       0.555           5           0           5   -1.5e-005     0.00015  
1.12e-006         2.5         2.5         4.4  7.27596e-013        0.56           5           0           5   -1.5e-005     0.00015  
1.13e-006         2.5         2.5        4.35  3.63798e-013       0.565           5           0           5   -1.5e-005     0.00015  
1.14e-006         2.5         2.5         4.3  1.81899e-013        0.57           5           0           5   -1.5e-005     0.00015  
1.15e-006         2.5         2.5        4.25  9.09495e-014       0.575           5           0           5   -1.5e-005     0.00015  
1.16e-006         2.5         2.5         4.2  4.54747e-014        0.58           5           0           5   -1.5e-005     0.00015  
1.17e-006         2.5         2.5        4.15  2.27374e-014       0.585           5           0           5   -1.5e-005     0.00015  
1.18e-006         2.5         2.5         4.1  1.13687e-014        0.59           5           0           5   -1.5e-005     0.00015  
1.19e-006         2.5         2.5        4.05  5.68434e-015       0.595           5           0           5   -1.5e-005     0.00015  
1.2e-006         2.5         2.5           4  2.84217e-015         0.6           5           0           5   -1.5e-005     0.00015  
1.21e-006         2.5         2.5        3.95  1.42109e-015       0.605           5           0           5   -1.5e-005     0.00015  
1.22e-006         2.5         2.5         3.9  7.10543e-016        0.61           5           0           5   -1.5e-005     0.00015  
1.23e-006         2.5         2.5        3.85  3.55271e-016       0.615           5           0           5   -1.5e-005     0.00015  
1.24e-006         2.5         2.5         3.8  1.77636e-016        0.62           5           0           5   -1.5e-005     0.00015  
1.25e-006         2.5         2.5        3.75  8.88178e-017       0.625           5           0           5   -1.5e-005     0.00015  
1.26e-006        2.45         2.5         3.7        0.05        0.63           5           0        4.95   -1.5e-005     0.00015  
1.27e-006         2.4         2.5        3.65       0.125       0.635           5           0       4.875   -1.5e-005     0.00015  
1.28e-006        2.35         2.5         3.6      0.2125        0.64           5           0      4.7875   -1.5e-005     0.00015  
1.29e-006         2.3         2.5        3.55     0.30625       0.645           5           0     4.69375   -1.5e-005     0.00015  
1.3e-006        2.25         2.5         3.5    0.403125        0.65           5           0     4.59688   -1.5e-005     0.00015  
1.31e-006         2.2         2.5        3.45    0.501562       0.655           5           0     4.49844   -1.5e-005     0.00015  
1.32e-006        2.15         2.5         3.4    0.600781        0.66           5           0     4.39922   -1.5e-005     0.00015  
1.33e-006         2.1         2.5        3.35    0.700391       0.665           5           0     4.29961   -1.5e-005     0.00015  
1.34e-006        2.05         2.5         3.3    0.800195        0.67           5           0      4.1998   -1.5e-005     0.00015  
1.35e-006           2         2.5        3.25    0.900098       0.675           5           0      4.0999   -1.5e-005     0.00015  
1.36e-006        1.95         2.5         3.2     1.00005        0.68           5           0     3.99995   -1.5e-005     0.00015  
1.37e-006         1.9         2.5        3.15     1.10002       0.685           5           0     3.89998   -1.5e-005     0.00015  
1.38e-006        1.85         2.5         3.1     1.20001        0.69           5           0     3.79999   -1.5e-005     0.00015  
1.39e-006         1.8     2.44999        3.05     1.30001       0.695           5           0     3.69999   -1.5e-005     0.00015  
1.4e-006        1.75        2.35           3         1.4         0.7           5           0         3.6   -1.5e-005     0.00015  
1.41e-006         1.7        2.25        2.95         1.5       0.705           5           0         3.5   -1.5e-005     0.00015  
1.42e-006        1.65        2.15         2.9         1.6        0.71           5           0         3.4   -1.5e-005     0.00015  
1.43e-006         1.6        2.05        2.85         1.7       0.715           5           0         3.3   -1.5e-005     0.00015  
1.44e-006        1.55        1.95         2.8         1.8        0.72           5           0         3.2   -1.5e-005     0.00015  
1.45e-006         1.5        1.85        2.75         1.9       0.725           5           0         3.1   -1.5e-005     0.00015  
1.46e-006        1.45        1.75         2.7           2        0.73           5           0           3   -1.5e-005     0.00015  
1.47e-006         1.4        1.65        2.65         2.1       0.735           5           0         2.9   -1.5e-005     0.00015  
1.48e-006        1.35        1.55         2.6         2.2        0.74           5           0         2.8   -1.5e-005     0.00015  
1.49e-006         1.3        1.45        2.55         2.3       0.745           5           0         2.7   -1.5e-005     0.00015  
1.5e-006        1.25        1.35         2.5         2.4        0.75           5           0         2.6   -1.5e-005     0.00015  
1.51e-006         1.2        1.25        2.45         2.5       0.755           5           0         2.5   -1.5e-005     0.00015  
1.52e-006        1.15        1.15         2.4         2.6        0.76           5           0         2.4   -1.5e-005     0.00015  
1.53e-006         1.1        1.05        2.35         2.7       0.765           5           0         2.3   -1.5e-005     0.00015  
1.54e-006        1.05        0.95         2.3         2.8        0.77           5           0         2.2   -1.5e-005     0.00015  
