t 1 2 J3L0102 
0    2.5e-010    0.909091  -4.54545e-013  
5e-009    0.253361    0.894519  -0.000320579  
1e-008    0.503423     0.87158  -0.000504658  
1.5e-008    0.744013    0.846316  -0.00055581  
2e-008    0.969685    0.824355  -0.000483144  
2.5e-008     1.17592    0.810694  -0.000300533  
3e-008     1.35924    0.809527  -2.56778e-005  
3.5e-008     1.51733    0.824115  0.000320928  
4e-008     1.64902    0.856709  0.000717083  
4.5e-008     1.75431    0.908526  0.00113997  
5e-008     1.83423    0.979763  0.00156721  
5.5e-008     1.89081     1.06966  0.00197778  
6e-008     1.92682     1.17661  0.00235288  
6.5e-008      1.9457     1.29828   0.0026766  
7e-008     1.95132     1.43175  0.00293639  
7.5e-008     1.94776     1.57372  0.00312341  
8e-008     1.93917     1.72066  0.00323266  
8.5e-008     1.92955     1.86898  0.00326295  
9e-008     1.92258     2.01519  0.00321664  
9.5e-008     1.92154     2.15607  0.00309938  
1e-007     1.91125     2.28838  0.00291081  
1.05e-007     1.85751     2.40817  0.00263548  
1.1e-007     1.77479     2.51123  0.00226727  
1.15e-007     1.67862     2.59349  0.00180983  
1.2e-007      1.5848     2.65152  0.00127647  
1.25e-007     1.50849     2.68285  0.000689295  
1.3e-007     1.46325     2.68638  7.77296e-005  
1.35e-007     1.46013     2.66258  -0.0005235  
1.4e-007     1.50681     2.61363  -0.00107691  
1.45e-007     1.60702      2.5434  -0.0015451  
1.5e-007     1.76004     2.45732  -0.00189374  
1.55e-007     1.96067     2.36212  -0.00209447  
1.6e-007     2.19937     2.26542  -0.00212749  
1.65e-007       2.428     2.17447  -0.00200073  
1.7e-007     2.63296     2.09574  -0.00173212  
1.75e-007     2.80971     2.03462  -0.00134458  
1.8e-007     2.95518     1.99532  -0.000864647  
1.85e-007     3.06784     1.98073  -0.00032109  
1.9e-007     3.14763     1.99239  0.000256533  
1.95e-007     3.19588     2.03053  0.000839206  
2e-007     3.21514     2.09416   0.0013997  
2.05e-007     3.20901     2.18114  0.00191363  
2.1e-007     3.16419     2.28803  0.00235171  
2.15e-007     3.04848     2.40945  0.00267122  
2.2e-007     2.86901     2.53839  0.00283653  
2.25e-007     2.63769     2.66666  0.00282205  
2.3e-007      2.3872     2.78588  0.00262271  
2.35e-007     2.16584     2.88866   0.0022613  
2.4e-007      1.9786     2.96894  0.00176613  
2.45e-007      1.8287      3.0221  0.00116943  
